Data,Pattern,Order,Call Count,Enumerate time (seconds)
dblp,query_dense_4_197,TurboISO,3717,0.00079863
dblp,query_dense_8_58,TurboISO,71851,0.00734633
dblp,query_dense_8_16,VF2++,245669,0.00980679
dblp,query_dense_4_158,GraphQL,3264,0.00091918
dblp,query_sparse_8_60,VF2++,369195,0.0472302
dblp,query_dense_8_135,TurboISO,705577,0.12951458
dblp,query_sparse_24_167,GraphQL,181629849,5.00087908
dblp,query_dense_4_105,TurboISO,4776,0.00041673
dblp,query_sparse_32_58,DPiso,3807512,0.11946871
dblp,query_dense_4_181,VF2++,3550,0.00071969
dblp,query_sparse_8_5,VF2++,605354,0.06682068
dblp,query_dense_8_17,VF2++,44965,0.00896583
dblp,query_dense_8_58,VF2++,29560,0.00587392
dblp,query_dense_4_72,VF2++,3273,0.00060172
dblp,query_dense_8_135,ORBIT,855850,0.10221946
dblp,query_sparse_32_58,GraphQL,785707,0.03727488
dblp,query_sparse_8_189,DPiso,1219504,0.06250675
dblp,query_dense_8_170,GraphQL,175932,0.02836503
dblp,query_dense_32_164,ORBIT,2072,0.00023869
dblp,query_dense_8_168,DPiso,671515,0.05171893
dblp,query_dense_4_86,GraphQL,4895,0.00042244
dblp,query_dense_8_135,GraphQL,612324,0.17162912
dblp,query_dense_8_137,ORBIT,138918,0.00972609
dblp,query_dense_8_128,GraphQL,953816,0.10737202
dblp,query_sparse_8_62,GraphQL,554161,0.03476013
dblp,query_dense_8_21,ORBIT,1955603,1.40777126
dblp,query_sparse_8_7,VF2++,37922,0.00345854
dblp,query_sparse_8_25,TurboISO,1302758,0.07701524
dblp,query_dense_16_124,DPiso,24523466672,1775.81109179
dblp,query_dense_8_69,TurboISO,240636,0.04476774
dblp,query_dense_4_122,ORBIT,4672,0.00043056
dblp,query_dense_8_97,TurboISO,820951,0.36591141
dblp,query_sparse_8_130,TurboISO,247223,0.02039284
dblp,query_dense_4_25,GraphQL,3483,0.00080677
dblp,query_sparse_8_192,TurboISO,26057,0.00167701
dblp,query_dense_8_105,GraphQL,546158,0.04703773
dblp,query_dense_8_188,ORBIT,947935,0.15846089
dblp,query_sparse_8_184,DPiso,1154041,0.0467229
dblp,query_dense_4_113,TurboISO,4766,0.00045655
dblp,query_dense_16_60,DPiso,22051321701,1280.1249269
dblp,query_dense_4_68,ORBIT,4966,0.00143617
dblp,query_dense_4_136,VF2++,3569,0.00082886
dblp,query_dense_4_173,VF2++,3212,0.00054275
dblp,query_dense_8_134,DPiso,134037,0.01761041
dblp,query_dense_32_30,ORBIT,34371291468,1778.71635964
dblp,query_dense_8_63,ORBIT,926906,0.32310346
dblp,query_dense_4_124,GraphQL,3774,0.00089244
dblp,query_dense_8_188,GraphQL,579769,0.14653238
dblp,query_dense_16_58,DPiso,21781717809,1493.2574688
dblp,query_dense_8_132,ORBIT,578001,0.11138507
dblp,query_dense_4_141,VF2++,4776,0.00047104
dblp,query_sparse_8_161,GraphQL,82610,0.00660686
dblp,query_dense_4_52,GraphQL,3676,0.00073257
dblp,query_sparse_16_135,DPiso,676277132,78.49499646
dblp,query_dense_8_199,GraphQL,324786,0.04278833
dblp,query_sparse_8_118,VF2++,1250297,0.16155998
dblp,query_dense_8_8,TurboISO,1271097,0.21586584
dblp,query_sparse_8_49,DPiso,50733,0.00325856
dblp,query_sparse_8_169,DPiso,788171,0.11668524
dblp,query_dense_4_116,VF2++,4198,0.00105364
dblp,query_dense_8_14,DPiso,608545,0.03923682
dblp,query_dense_4_71,VF2++,9237,0.00042226
dblp,query_dense_16_118,VF2++,3037321605,183.4674126
dblp,query_dense_8_183,VF2++,310532,0.03929813
dblp,query_dense_4_28,TurboISO,10030,0.00048839
dblp,query_dense_4_82,VF2++,3549,0.00060544
dblp,query_sparse_8_125,ORBIT,261063,0.01690108
dblp,query_dense_4_122,VF2++,4931,0.0005527
dblp,query_dense_4_85,VF2++,4779,0.0004418
dblp,query_dense_4_146,DPiso,9881,0.00043869
dblp,query_dense_4_189,TurboISO,2043,0.00033168
dblp,query_sparse_8_70,DPiso,581843,0.04762538
dblp,query_sparse_8_161,DPiso,75137,0.00821391
dblp,query_dense_8_119,TurboISO,470478,0.03609806
dblp,query_dense_4_126,DPiso,9747,0.00044489
dblp,query_dense_4_85,DPiso,8223,0.00091163
dblp,query_sparse_16_121,TurboISO,7381696896,374.88869399
dblp,query_sparse_8_177,DPiso,157565,0.0155133
dblp,query_dense_8_91,VF2++,493383,0.10565007
dblp,query_dense_8_71,VF2++,594807,0.04149641
dblp,query_dense_4_165,DPiso,4482,0.00098807
dblp,query_dense_16_31,GraphQL,156745303,10.81832716
dblp,query_dense_4_153,DPiso,3806,0.00070398
dblp,query_sparse_16_143,VF2++,24748584194,1508.51691702
dblp,query_dense_8_17,ORBIT,164120,0.01360362
dblp,query_dense_4_142,DPiso,3571,0.00078637
dblp,query_dense_8_36,GraphQL,784727,0.04954626
dblp,query_sparse_8_35,TurboISO,184749,0.01451947
dblp,query_dense_16_133,GraphQL,24572807156,1463.80601933
dblp,query_sparse_16_28,DPiso,76092374,2.18140412
dblp,query_sparse_16_171,TurboISO,8064096025,404.54401296
dblp,query_dense_8_198,DPiso,634774,0.08056554
dblp,query_dense_4_174,VF2++,9648,0.00041092
dblp,query_sparse_16_95,GraphQL,139345256,6.73044602
dblp,query_dense_8_144,ORBIT,1625479,0.31405329
dblp,query_dense_4_105,DPiso,8099,0.00078923
dblp,query_sparse_8_93,ORBIT,728722,0.03529089
dblp,query_dense_4_189,VF2++,2043,0.00034175
dblp,query_sparse_8_20,GraphQL,398716,0.02667486
dblp,query_dense_16_67,TurboISO,1283411476,70.17013817
dblp,query_dense_8_25,GraphQL,1462036,0.13884393
dblp,query_dense_8_130,ORBIT,831169,0.09752506
dblp,query_sparse_8_159,TurboISO,105662,0.00658616
dblp,query_dense_8_139,GraphQL,819168,0.06055785
dblp,query_dense_4_32,DPiso,4643,0.00040491
dblp,query_dense_4_147,DPiso,3184,0.00067946
dblp,query_sparse_8_144,DPiso,157681,0.02224276
dblp,query_dense_16_88,ORBIT,9676771366,419.75792265
dblp,query_dense_4_74,TurboISO,3846,0.0010616
dblp,query_sparse_8_64,DPiso,267519,0.02218735
dblp,query_sparse_16_11,VF2++,3017188685,183.69780224
dblp,query_sparse_16_8,DPiso,5001559,0.26651343
dblp,query_dense_4_140,ORBIT,3283,0.00083041
dblp,query_dense_8_179,TurboISO,889426,0.07204043
dblp,query_sparse_8_119,DPiso,116692,0.00745895
dblp,query_dense_8_155,DPiso,329767,0.07796143
dblp,query_dense_8_15,VF2++,1424074,0.30454188
dblp,query_sparse_8_81,ORBIT,73708,0.00300925
dblp,query_dense_8_82,GraphQL,294235,0.02088096
dblp,query_sparse_8_166,GraphQL,98747,0.00595188
dblp,query_dense_8_130,VF2++,833166,0.07904421
dblp,query_dense_8_55,TurboISO,161475,0.10855399
dblp,query_dense_4_185,DPiso,3013,0.00060385
dblp,query_dense_4_54,GraphQL,4313,0.00042493
dblp,query_dense_8_95,DPiso,138168,0.01931689
dblp,query_dense_4_77,VF2++,2545,0.00043779
dblp,query_dense_8_200,DPiso,159484,0.00973402
dblp,query_sparse_8_75,ORBIT,106561,0.01106681
dblp,query_dense_4_1,DPiso,11224,0.00050263
dblp,query_dense_4_9,GraphQL,4128,0.00036193
dblp,query_sparse_8_105,TurboISO,901553,0.10151196
dblp,query_dense_8_98,GraphQL,1550150,0.06448969
dblp,query_dense_8_72,TurboISO,574849,0.47064369
dblp,query_dense_4_69,VF2++,4634,0.00162408
dblp,query_dense_8_174,ORBIT,2123096,0.45894347
dblp,query_dense_4_162,ORBIT,3184,0.00053375
dblp,query_sparse_8_92,VF2++,4490359,0.51462741
dblp,query_dense_4_173,DPiso,3212,0.0006187
dblp,query_dense_4_95,TurboISO,4160,0.00037354
dblp,query_sparse_8_90,ORBIT,12167,0.0006581
dblp,query_dense_8_56,TurboISO,695237,0.04779666
dblp,query_dense_4_170,VF2++,9634,0.00047316
dblp,query_sparse_16_109,ORBIT,23700533684,1242.93291362
dblp,query_dense_8_61,DPiso,309372,0.08687392
dblp,query_dense_8_118,ORBIT,1719723,0.30509068
dblp,query_dense_4_38,VF2++,4183,0.00038282
dblp,query_dense_4_70,DPiso,4124,0.00119024
dblp,query_dense_8_182,GraphQL,1920623,0.08523772
dblp,query_sparse_16_174,GraphQL,39579202200,1728.85580061
dblp,query_dense_8_51,ORBIT,672729,0.04173159
dblp,query_dense_8_11,VF2++,3746225,0.34781039
dblp,query_sparse_8_179,VF2++,1078202,0.07742776
dblp,query_sparse_16_188,VF2++,224150,0.00742694
dblp,query_dense_8_66,ORBIT,2038269,0.30067101
dblp,query_sparse_16_8,VF2++,8744955,0.39631531
dblp,query_dense_8_164,GraphQL,2052485,0.169233
dblp,query_dense_4_21,VF2++,4374,0.00086923
dblp,query_dense_8_45,GraphQL,398172,0.0315597
dblp,query_dense_4_184,VF2++,9347,0.00145827
dblp,query_sparse_8_23,ORBIT,598939,0.02639985
dblp,query_dense_4_183,VF2++,4420,0.0004331
dblp,query_dense_16_135,TurboISO,2975978392,170.70478256
dblp,query_sparse_8_134,ORBIT,135396,0.00852231
dblp,query_dense_8_117,GraphQL,187596,0.01379858
dblp,query_sparse_8_14,GraphQL,246304,0.01817009
dblp,query_dense_4_79,TurboISO,3296,0.00071219
dblp,query_sparse_8_53,GraphQL,120636,0.00768263
dblp,query_sparse_16_171,ORBIT,21158032568,650.87744419
dblp,query_dense_8_13,VF2++,600862,0.4524984
dblp,query_dense_8_68,ORBIT,1002872,0.09627077
dblp,query_sparse_16_140,VF2++,1006857282,56.07252197
dblp,query_sparse_8_157,GraphQL,200587,0.01046933
dblp,query_dense_8_141,GraphQL,26174,0.00209109
dblp,query_sparse_16_132,ORBIT,2274008186,137.3436194
dblp,query_sparse_16_37,ORBIT,148931789,7.22753245
dblp,query_dense_4_67,VF2++,2407,0.00041979
dblp,query_sparse_16_157,VF2++,5817184487,327.42340386
dblp,query_sparse_8_8,DPiso,241407,0.01780402
dblp,query_sparse_8_182,ORBIT,895649,0.05710841
dblp,query_sparse_8_89,GraphQL,702652,0.05858615
dblp,query_sparse_16_95,ORBIT,374189801,10.40033928
dblp,query_sparse_8_19,TurboISO,1710913,0.08258624
dblp,query_sparse_8_52,DPiso,214655,0.04146963
dblp,query_sparse_8_150,GraphQL,99939,0.00623007
dblp,query_dense_16_31,DPiso,157966106,10.90558416
dblp,query_sparse_8_176,DPiso,903971,0.07235401
dblp,query_dense_8_181,DPiso,282954,0.1197885
dblp,query_dense_8_166,ORBIT,454910,0.2150009
dblp,query_sparse_16_160,GraphQL,27694541490,1703.91235942
dblp,query_dense_8_91,DPiso,428434,0.08979215
dblp,query_dense_4_18,GraphQL,3279,0.00057434
dblp,query_sparse_8_69,ORBIT,277424,0.01300503
dblp,query_dense_4_196,VF2++,3508,0.00079405
dblp,query_dense_4_89,DPiso,8690,0.00076064
dblp,query_dense_8_104,GraphQL,1409316,0.86045499
dblp,query_sparse_8_108,TurboISO,321087,0.01394972
dblp,query_dense_4_110,ORBIT,4681,0.00039939
dblp,query_dense_8_69,VF2++,442581,0.0478585
dblp,query_dense_4_182,GraphQL,3273,0.00094629
dblp,query_dense_16_95,VF2++,1168065403,132.83861969
dblp,query_sparse_8_131,VF2++,1831558,0.18228294
dblp,query_sparse_16_194,ORBIT,21275408175,1097.5687639
dblp,query_sparse_8_162,DPiso,219249,0.01278137
dblp,query_dense_4_48,GraphQL,4383,0.00045981
dblp,query_sparse_8_198,DPiso,430217,0.04844149
dblp,query_dense_4_176,DPiso,4255,0.00093806
dblp,query_dense_4_32,VF2++,4643,0.00041384
dblp,query_sparse_8_137,ORBIT,8912,0.00065667
dblp,query_sparse_8_73,DPiso,221224,0.01662003
dblp,query_dense_4_32,TurboISO,4556,0.00042705
dblp,query_dense_4_1,TurboISO,11224,0.00052672
dblp,query_dense_4_172,VF2++,3570,0.0007444
dblp,query_dense_4_16,VF2++,4803,0.00044726
dblp,query_sparse_8_19,GraphQL,1492453,0.07573871
dblp,query_dense_32_36,GraphQL,7908,0.00021338
dblp,query_sparse_8_134,DPiso,138924,0.009935
dblp,query_dense_4_190,TurboISO,4085,0.0004378
dblp,query_dense_4_178,VF2++,2345,0.00034664
dblp,query_dense_8_92,GraphQL,5828435,0.55793481
dblp,query_sparse_8_26,DPiso,359374,0.02202966
dblp,query_dense_8_193,VF2++,3280862,1.96732462
dblp,query_sparse_8_83,GraphQL,2057286,0.16539854
dblp,query_dense_4_58,VF2++,8490,0.00101097
dblp,query_dense_8_194,ORBIT,31606,0.0030132
dblp,query_dense_16_17,GraphQL,8549120381,609.36691856
dblp,query_dense_8_9,GraphQL,420866,0.08832493
dblp,query_dense_8_5,VF2++,949344,0.8134
dblp,query_dense_8_192,TurboISO,73301,0.00658675
dblp,query_sparse_8_182,TurboISO,1682218,0.06754926
dblp,query_dense_4_200,VF2++,4198,0.0009225
dblp,query_dense_8_179,DPiso,871267,0.07496034
dblp,query_dense_4_102,GraphQL,3524,0.0008335
dblp,query_dense_4_118,VF2++,4189,0.00083472
dblp,query_sparse_16_59,VF2++,4315224841,279.29079351
dblp,query_dense_16_133,ORBIT,24597520162,1481.92176948
dblp,query_dense_8_106,ORBIT,202532,0.02195154
dblp,query_sparse_8_160,ORBIT,159416,0.00694294
dblp,query_sparse_16_179,VF2++,25932122101,904.12108532
dblp,query_sparse_8_129,DPiso,287007,0.01436277
dblp,query_dense_4_148,GraphQL,9173,0.00036456
dblp,query_dense_8_185,TurboISO,466882,0.02738959
dblp,query_sparse_8_76,ORBIT,94387,0.00509415
dblp,query_dense_8_34,VF2++,377968,0.07493569
dblp,query_dense_8_196,TurboISO,937164,0.37419799
dblp,query_sparse_8_9,GraphQL,1207865,0.10717006
dblp,query_dense_4_24,VF2++,3861,0.00103698
dblp,query_dense_4_167,DPiso,3926,0.00039548
dblp,query_sparse_8_86,DPiso,210060,0.01966309
dblp,query_dense_32_52,DPiso,4107073197,159.99126448
dblp,query_dense_4_115,DPiso,3714,0.00099619
dblp,query_dense_4_28,ORBIT,9161,0.00044037
dblp,query_sparse_8_69,DPiso,277818,0.01301334
dblp,query_dense_8_14,GraphQL,602889,0.04322402
dblp,query_sparse_8_162,GraphQL,219569,0.013515
dblp,query_sparse_16_159,ORBIT,427472055,19.83601791
dblp,query_sparse_8_74,ORBIT,99067,0.00572315
dblp,query_sparse_16_112,GraphQL,12156143,0.70681118
dblp,query_dense_8_112,ORBIT,2910172,0.33567878
dblp,query_dense_4_182,DPiso,3620,0.00088729
dblp,query_dense_4_193,VF2++,11432,0.00053027
dblp,query_dense_4_72,GraphQL,3288,0.00065792
dblp,query_sparse_8_145,ORBIT,783962,0.02314733
dblp,query_sparse_8_111,DPiso,187201,0.01017402
dblp,query_dense_8_19,TurboISO,2726088,0.13632582
dblp,query_dense_16_95,TurboISO,1203718150,131.56679089
dblp,query_dense_8_47,TurboISO,731717,0.05483372
dblp,query_dense_8_63,DPiso,926906,0.34285242
dblp,query_dense_8_163,VF2++,551178,0.33133263
dblp,query_dense_8_162,DPiso,1221200,0.09262595
dblp,query_sparse_8_50,VF2++,53550,0.00507457
dblp,query_sparse_8_117,VF2++,51926,0.00519844
dblp,query_sparse_8_109,TurboISO,1305326,0.176929
dblp,query_dense_4_60,VF2++,4701,0.00044989
dblp,query_dense_16_171,ORBIT,2043729390,65.89496556
dblp,query_dense_4_64,DPiso,3860,0.0006081
dblp,query_sparse_8_21,ORBIT,99093,0.00959737
dblp,query_sparse_8_198,GraphQL,104491,0.02060752
dblp,query_sparse_8_131,DPiso,1869897,0.15457081
dblp,query_dense_8_165,GraphQL,3552890,0.41446712
dblp,query_dense_8_131,ORBIT,1183254,0.12250223
dblp,query_sparse_8_40,VF2++,11588,0.00094759
dblp,query_sparse_16_158,TurboISO,27293712,1.18971535
dblp,query_sparse_8_115,ORBIT,459478,0.03400178
dblp,query_dense_4_133,ORBIT,4295,0.00041326
dblp,query_sparse_8_119,ORBIT,116669,0.00716985
dblp,query_sparse_16_75,DPiso,9802998743,777.30306232
dblp,query_dense_4_73,VF2++,2222,0.00032567
dblp,query_sparse_8_6,TurboISO,1450861,0.07794904
dblp,query_dense_4_90,VF2++,4630,0.00042932
dblp,query_dense_8_130,TurboISO,835207,0.07755939
dblp,query_dense_4_93,TurboISO,4206,0.00157824
dblp,query_dense_8_19,DPiso,2379037,0.13142023
dblp,query_dense_4_192,TurboISO,3172,0.00057108
dblp,query_sparse_8_154,ORBIT,2396321,0.1831569
dblp,query_sparse_16_135,VF2++,634299096,43.63966957
dblp,query_sparse_8_79,TurboISO,62921,0.00384153
dblp,query_dense_8_133,VF2++,407500,0.04182961
dblp,query_sparse_8_177,ORBIT,142344,0.01148694
dblp,query_sparse_8_135,GraphQL,501749,0.02779785
dblp,query_dense_4_133,GraphQL,4097,0.00035799
dblp,query_dense_8_53,VF2++,385620,0.18141166
dblp,query_dense_4_145,ORBIT,3830,0.00102421
dblp,query_sparse_16_128,ORBIT,624574356,34.66117714
dblp,query_dense_4_40,VF2++,5079,0.00143746
dblp,query_dense_4_127,DPiso,3935,0.00076927
dblp,query_sparse_24_42,VF2++,611448077,31.16201519
dblp,query_dense_16_196,DPiso,10647660717,1582.35890487
dblp,query_dense_8_107,TurboISO,283052,0.05894407
dblp,query_dense_4_67,DPiso,2301,0.00039483
dblp,query_dense_4_81,DPiso,4637,0.00040511
dblp,query_dense_8_1,DPiso,310124,0.09161514
dblp,query_dense_4_61,DPiso,3901,0.00083955
dblp,query_dense_4_31,GraphQL,3684,0.00134147
dblp,query_dense_4_1,VF2++,9893,0.0004561
dblp,query_sparse_8_91,ORBIT,213422,0.02136785
dblp,query_dense_8_67,VF2++,388824,0.20300275
dblp,query_sparse_8_42,VF2++,42212,0.00312999
dblp,query_dense_4_31,ORBIT,4492,0.00124924
dblp,query_dense_8_105,VF2++,1017680,0.12924188
dblp,query_sparse_8_142,DPiso,282696,0.04351379
dblp,query_sparse_16_167,DPiso,121205547,3.73460669
dblp,query_dense_8_186,TurboISO,131206,0.01020613
dblp,query_sparse_8_66,ORBIT,52708,0.00282797
dblp,query_sparse_8_176,GraphQL,910593,0.06579872
dblp,query_sparse_8_17,ORBIT,58012,0.00454414
dblp,query_sparse_16_138,DPiso,8223376228,500.88814072
dblp,query_dense_8_198,TurboISO,291131,0.06870932
dblp,query_sparse_8_74,VF2++,99880,0.00672328
dblp,query_dense_8_7,ORBIT,373808,0.02926137
dblp,query_sparse_8_126,TurboISO,1096862,0.06348668
dblp,query_sparse_8_165,DPiso,804188,0.0392775
dblp,query_sparse_16_165,ORBIT,25103391,0.95398319
dblp,query_sparse_8_128,GraphQL,626718,0.0420896
dblp,query_sparse_8_91,VF2++,104393,0.01739834
dblp,query_dense_4_200,DPiso,4198,0.00086566
dblp,query_sparse_8_168,TurboISO,454167,0.01638104
dblp,query_dense_8_180,ORBIT,2581617,1.73260991
dblp,query_dense_16_135,ORBIT,1460139509,113.76015899
dblp,query_dense_8_38,ORBIT,642359,0.04180701
dblp,query_dense_4_111,TurboISO,4481,0.00120606
dblp,query_dense_8_7,GraphQL,375774,0.02962833
dblp,query_dense_8_154,ORBIT,9215457,0.65699134
dblp,query_dense_32_59,VF2++,174624918,5.57797302
dblp,query_sparse_16_45,ORBIT,30508322382,1707.93969389
dblp,query_sparse_16_179,DPiso,28747584527,1164.93328049
dblp,query_dense_16_17,TurboISO,8485145785,1601.10589402
dblp,query_dense_4_114,ORBIT,3672,0.00076821
dblp,query_sparse_8_151,VF2++,367384,0.02445595
dblp,query_dense_8_134,ORBIT,129463,0.01355098
dblp,query_dense_8_117,DPiso,204565,0.01553396
dblp,query_dense_32_37,DPiso,8084284,0.18459186
dblp,query_dense_8_144,DPiso,1454966,1.13647601
dblp,query_dense_8_26,VF2++,817329,0.11811415
dblp,query_dense_4_88,GraphQL,1948,0.00029833
dblp,query_sparse_16_108,ORBIT,11519463182,685.04841723
dblp,query_dense_4_108,VF2++,8541,0.00084826
dblp,query_dense_4_179,TurboISO,3453,0.00089362
dblp,query_dense_8_190,GraphQL,2636612,1.21107094
dblp,query_sparse_16_143,TurboISO,18388405124,1341.03443718
dblp,query_dense_8_8,ORBIT,1313861,0.2212339
dblp,query_sparse_16_179,GraphQL,15927198126,629.60365824
dblp,query_sparse_16_20,ORBIT,39915370111,1177.07112648
dblp,query_dense_8_179,GraphQL,901536,0.08307165
dblp,query_dense_4_59,GraphQL,4943,0.00040418
dblp,query_dense_4_199,VF2++,3490,0.00058105
dblp,query_sparse_24_62,DPiso,1947033,0.04728067
dblp,query_dense_8_192,VF2++,65278,0.00529794
dblp,query_dense_8_10,DPiso,3856121,0.50138108
dblp,query_dense_4_160,GraphQL,3351,0.00078692
dblp,query_dense_8_92,ORBIT,5828650,0.64085621
dblp,query_dense_4_31,TurboISO,3685,0.00117844
dblp,query_sparse_16_112,DPiso,29025499,2.47247034
dblp,query_sparse_16_30,DPiso,15405459888,817.32729532
dblp,query_sparse_8_173,VF2++,104920,0.00989172
dblp,query_dense_8_112,TurboISO,2900376,0.31251652
dblp,query_sparse_16_163,TurboISO,421102409,27.38595391
dblp,query_dense_16_37,GraphQL,931473753,96.89570174
dblp,query_dense_4_7,VF2++,3319,0.00068465
dblp,query_sparse_8_175,TurboISO,1697829,0.14364389
dblp,query_sparse_16_18,ORBIT,12351496037,457.20737717
dblp,query_dense_8_10,VF2++,3895484,0.4459396
dblp,query_dense_4_110,VF2++,4886,0.00041046
dblp,query_sparse_16_68,ORBIT,297368190,12.60056058
dblp,query_dense_16_165,ORBIT,331229050,11.69081086
dblp,query_sparse_8_158,ORBIT,34312,0.00243126
dblp,query_dense_8_200,ORBIT,182769,0.01150645
dblp,query_dense_8_108,ORBIT,1276285,0.14609822
dblp,query_dense_8_177,VF2++,1532755,0.2832607
dblp,query_sparse_8_98,ORBIT,2160839,0.06713103
dblp,query_sparse_8_40,TurboISO,11695,0.00096525
dblp,query_sparse_8_178,ORBIT,84005,0.00569017
dblp,query_sparse_16_108,VF2++,14532154197,742.47317015
dblp,query_dense_8_11,TurboISO,3886447,0.26313119
dblp,query_sparse_16_179,ORBIT,15995825723,778.72285982
dblp,query_dense_8_155,GraphQL,321072,0.07864734
dblp,query_dense_4_173,TurboISO,3209,0.00048442
dblp,query_sparse_8_30,DPiso,655222,0.11540157
dblp,query_dense_8_4,GraphQL,24506,0.00741444
dblp,query_dense_4_93,DPiso,4952,0.00155242
dblp,query_dense_8_173,TurboISO,328227,0.06652173
dblp,query_dense_4_95,VF2++,4160,0.0003292
dblp,query_sparse_16_11,ORBIT,3019103455,148.999123
dblp,query_sparse_8_193,ORBIT,519159,0.02651482
dblp,query_dense_8_129,TurboISO,728125,0.0324158
dblp,query_dense_4_40,GraphQL,4151,0.00140112
dblp,query_sparse_8_198,ORBIT,176530,0.02293347
dblp,query_dense_4_19,VF2++,4108,0.0008051
dblp,query_sparse_24_42,ORBIT,984141362,33.44300603
dblp,query_sparse_16_124,DPiso,8084255844,554.53818818
dblp,query_dense_8_19,VF2++,1583990,0.19923299
dblp,query_sparse_8_70,ORBIT,581846,0.04668841
dblp,query_sparse_16_7,TurboISO,1403441347,85.1212934
dblp,query_sparse_8_35,ORBIT,160116,0.00724254
dblp,query_dense_4_71,TurboISO,9983,0.00051236
dblp,query_dense_4_192,ORBIT,3172,0.00057776
dblp,query_dense_8_76,ORBIT,675651,0.03599537
dblp,query_dense_4_120,ORBIT,2368,0.00036321
dblp,query_sparse_16_76,DPiso,27600860531,1166.36426316
dblp,query_dense_4_5,DPiso,2595,0.00043515
dblp,query_dense_4_57,GraphQL,3507,0.00061031
dblp,query_dense_8_22,GraphQL,216461,0.01826839
dblp,query_sparse_8_170,DPiso,122461,0.01221917
dblp,query_dense_4_158,DPiso,3903,0.00079985
dblp,query_dense_8_5,DPiso,949344,0.81237317
dblp,query_dense_8_77,VF2++,1405031,1.53955613
dblp,query_sparse_16_31,VF2++,143308192,9.51041303
dblp,query_dense_16_175,GraphQL,9601312538,361.90340558
dblp,query_dense_16_167,GraphQL,24832428540,1599.042222
dblp,query_dense_8_156,ORBIT,1123059,0.16011033
dblp,query_sparse_8_12,TurboISO,79302,0.0058315
dblp,query_dense_4_20,GraphQL,2095,0.00029773
dblp,query_sparse_8_13,ORBIT,587912,0.07001734
dblp,query_dense_8_78,GraphQL,534440,0.03777876
dblp,query_dense_4_44,DPiso,4546,0.00044095
dblp,query_sparse_16_147,GraphQL,7484820,0.43743011
dblp,query_dense_8_72,DPiso,707469,0.52811111
dblp,query_dense_16_88,GraphQL,14980122605,518.99464105
dblp,query_dense_8_16,GraphQL,244836,0.01228458
dblp,query_sparse_16_158,DPiso,45061215,1.72035179
dblp,query_dense_8_49,DPiso,136734,0.01240545
dblp,query_sparse_16_7,ORBIT,1009378384,64.99877297
