1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,pattern,data
0,23,4,27,17,3,15,4,0,54,24,23,24,24,0,query_sparse_32_85,yeast
0,3,1,68,0,1,3,0,28,26,21,2,77,10,137,query_dense_24_162,yeast
0,25,1,90,9,0,0,0,0,95,6,3,76,1,114,query_dense_8_43,yeast
0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,query_sparse_24_18,yeast
0,0,6,3,0,5,0,1,0,0,3,0,3,0,3,query_sparse_24_130,yeast
0,16,47,45,6,45,15,2,12,12,47,21,0,0,0,query_dense_32_155,yeast
0,10,3,19,12,2,10,2,10,22,18,1,25,8,0,query_sparse_16_84,yeast
0,3,3,14,3,2,3,3,14,2,13,3,15,1,1,query_dense_32_56,yeast
0,12,18,75,14,11,15,2,2,9,64,22,68,40,0,query_sparse_32_184,yeast
0,3,15,35,4,15,1,0,38,2,30,9,3,20,0,query_dense_24_154,yeast
0,6,21,7,7,17,5,3,3,8,7,12,10,1,0,query_sparse_32_150,yeast
0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,query_sparse_16_1,yeast
0,20,12,117,17,5,9,0,5,51,47,34,136,30,103,query_dense_16_70,yeast
0,22,5,20,13,5,24,0,23,47,16,14,15,17,0,query_sparse_8_36,yeast
0,13,15,2,14,0,13,0,52,23,2,2,0,0,0,query_sparse_24_93,yeast
0,10,0,22,0,0,11,0,0,22,23,0,32,4,0,query_sparse_8_25,yeast
0,5,2,1,2,1,5,2,38,0,0,0,1,0,10,query_dense_32_48,yeast
0,0,0,17,0,0,0,0,9,1,10,10,10,13,0,query_dense_24_19,yeast
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,query_dense_4_185,yeast
0,24,37,0,29,40,24,0,2,0,0,0,0,0,0,query_sparse_32_155,yeast
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,query_dense_4_184,yeast
0,0,1,6,0,1,0,0,5,0,3,2,6,3,0,query_dense_16_112,yeast
0,8,40,22,1,40,7,0,95,24,19,19,17,7,0,query_dense_24_46,yeast
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,query_dense_8_150,yeast
0,19,5,0,20,5,21,0,24,44,0,0,0,0,0,query_sparse_24_125,yeast
0,2,0,0,0,0,3,0,13,0,0,0,0,0,0,query_dense_16_154,yeast
0,19,8,0,22,8,23,1,12,0,0,0,0,0,0,query_sparse_24_31,yeast
0,3,41,0,3,43,2,1,4,0,0,0,0,0,0,query_sparse_32_195,yeast
0,2,0,7,1,1,2,0,0,0,7,2,0,0,0,query_sparse_16_166,yeast
0,1,1,10,1,1,1,1,13,0,10,6,0,0,0,query_dense_24_116,yeast
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,query_dense_4_134,yeast
0,40,50,47,19,45,42,15,93,53,38,17,33,53,0,query_sparse_24_68,yeast
0,11,1,38,12,2,12,1,6,8,40,4,0,0,0,query_sparse_32_171,yeast
0,2,41,65,1,33,1,0,1,3,71,15,0,0,0,query_dense_32_180,yeast
0,4,17,60,1,9,0,0,0,9,29,27,48,76,29,query_dense_8_15,yeast
0,30,4,22,24,2,34,3,28,51,16,4,12,15,0,query_sparse_24_16,yeast
0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,query_sparse_8_152,yeast
0,4,24,65,1,9,4,16,27,12,57,9,76,39,0,query_sparse_8_173,yeast
0,1,5,12,1,5,1,0,4,0,12,2,15,0,0,query_dense_32_44,yeast
0,7,0,103,4,1,1,0,0,29,66,9,77,41,79,query_sparse_16_143,yeast
0,8,4,0,13,5,10,0,5,0,0,0,0,0,0,query_sparse_24_90,yeast
0,3,15,52,2,13,3,6,34,3,36,19,18,53,14,query_dense_32_87,yeast
0,1,0,41,0,1,1,2,4,1,40,6,1,6,0,query_dense_32_2,yeast
0,3,12,28,0,8,0,0,40,5,29,39,41,2,0,query_dense_8_175,yeast
0,13,0,0,14,0,7,0,0,0,0,0,0,0,0,query_sparse_24_30,yeast
0,25,0,42,9,0,14,0,0,94,41,0,72,1,6,query_dense_8_72,yeast
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,query_sparse_8_10,yeast
0,12,3,0,16,5,16,0,19,0,0,0,0,0,0,query_sparse_24_136,yeast
0,7,1,24,12,1,3,0,5,13,18,6,30,12,22,query_sparse_16_152,yeast
0,1,6,11,1,2,1,0,7,1,10,17,0,0,0,query_sparse_8_78,yeast
0,6,41,21,1,38,5,1,81,12,22,24,29,3,0,query_sparse_8_4,yeast
0,4,8,55,0,9,4,0,3,16,35,13,6,73,64,query_dense_24_53,yeast
0,5,10,57,1,5,2,0,11,12,62,14,0,0,0,query_dense_16_199,yeast
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,query_dense_4_7,yeast
0,1,2,3,0,1,1,2,30,0,4,3,0,0,0,query_dense_24_120,yeast
0,8,1,13,15,0,10,1,1,1,11,8,16,5,0,query_sparse_8_144,yeast
0,5,44,58,1,41,2,0,0,16,48,18,63,40,0,query_sparse_8_39,yeast
0,2,3,24,2,2,3,1,7,4,22,4,27,3,6,query_dense_32_140,yeast
0,11,43,61,1,43,5,4,8,66,11,8,85,22,108,query_dense_32_1,yeast
0,0,0,4,0,0,0,0,3,0,4,1,0,0,0,query_dense_16_104,yeast
0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,query_dense_4_15,yeast
0,8,0,14,12,0,7,0,6,1,15,14,0,0,0,query_sparse_24_87,yeast
0,5,0,48,4,0,5,0,3,4,38,30,37,35,0,query_sparse_16_160,yeast
0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,query_dense_4_4,yeast
0,7,14,1,9,14,0,0,1,0,1,1,1,0,0,query_dense_24_146,yeast
0,3,2,0,3,2,3,0,1,0,0,0,0,0,0,query_sparse_16_3,yeast
0,3,1,4,2,1,3,0,17,6,5,5,0,0,0,query_sparse_16_115,yeast
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,query_dense_4_44,yeast
0,6,18,0,4,14,6,23,38,0,0,0,0,0,0,query_sparse_24_48,yeast
0,1,3,37,1,4,1,1,10,0,24,5,1,36,0,query_dense_24_62,yeast
0,6,3,74,1,2,7,1,15,12,57,0,93,62,0,query_dense_8_18,yeast
0,0,1,36,0,0,0,1,6,0,37,12,9,1,0,query_dense_16_118,yeast
0,7,39,36,9,40,0,0,5,0,28,9,5,16,0,query_dense_24_43,yeast
0,1,0,19,1,0,1,0,7,0,10,8,6,18,0,query_dense_24_87,yeast
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,query_dense_4_154,yeast
0,1,0,1,1,0,0,0,8,1,1,1,0,0,0,query_dense_16_57,yeast
0,31,7,9,30,1,35,12,34,58,5,2,11,13,0,query_dense_16_92,yeast
0,0,1,30,0,1,0,0,4,1,30,14,45,5,0,query_dense_24_23,yeast
0,2,15,0,0,0,0,0,52,0,0,0,0,0,0,query_dense_4_55,yeast
0,12,37,41,11,20,5,24,56,11,39,51,21,33,0,query_sparse_16_99,yeast
0,12,19,77,5,18,12,2,2,5,37,22,54,42,90,query_sparse_16_194,yeast
0,0,13,22,0,13,0,1,4,2,11,11,21,24,0,query_dense_16_113,yeast
0,59,7,33,51,6,68,0,3,61,25,7,7,14,0,query_sparse_32_32,yeast
0,14,26,107,19,22,14,18,0,18,64,1,97,89,100,query_sparse_16_128,yeast
0,3,2,4,1,1,3,2,20,1,0,1,0,5,0,query_dense_32_102,yeast
0,22,12,64,30,10,23,9,1,1,21,3,32,16,117,query_sparse_32_24,yeast
0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,query_dense_4_60,yeast
0,0,2,54,0,0,0,0,20,0,24,0,44,79,0,query_sparse_8_61,yeast
0,29,2,32,18,0,32,2,5,10,18,16,9,30,0,query_sparse_16_60,yeast
0,11,0,68,3,0,13,0,8,17,71,8,104,7,7,query_dense_24_109,yeast
0,0,0,2,0,0,0,1,6,0,0,0,0,3,0,query_sparse_24_100,yeast
0,2,0,4,1,0,2,0,18,4,3,3,3,1,0,query_dense_16_116,yeast
0,10,51,36,8,55,4,0,5,33,27,22,34,12,27,query_dense_32_151,yeast
0,5,3,14,11,4,5,2,10,0,5,0,5,10,0,query_sparse_24_27,yeast
0,4,39,24,1,42,7,0,27,0,10,3,13,26,0,query_dense_24_104,yeast
0,3,0,74,1,0,0,0,0,1,11,0,26,33,124,query_sparse_16_135,yeast
0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,query_dense_8_146,yeast
0,14,51,53,14,47,8,18,38,9,30,3,57,90,24,query_sparse_32_173,yeast
0,16,14,3,11,14,18,1,47,13,3,3,0,0,0,query_sparse_32_80,yeast
0,13,0,97,1,0,14,0,0,43,69,0,121,10,120,query_dense_8_8,yeast
0,8,4,11,16,4,2,0,0,1,11,0,14,1,0,query_sparse_32_35,yeast
0,4,11,45,0,7,4,0,33,9,34,21,29,56,0,query_sparse_16_53,yeast
0,3,3,30,1,4,0,0,9,12,13,5,11,16,70,query_dense_8_96,yeast
0,4,36,6,1,38,4,1,80,0,1,1,6,9,11,query_dense_16_170,yeast
0,0,5,30,0,2,0,2,31,2,30,14,11,5,0,query_dense_24_149,yeast
0,5,42,67,1,30,6,11,0,15,58,9,76,34,0,query_sparse_8_51,yeast
0,2,0,24,1,1,2,0,6,3,15,9,17,19,0,query_dense_16_17,yeast
0,23,2,28,26,2,25,1,6,62,29,13,7,0,0,query_sparse_32_15,yeast
0,22,1,67,9,0,21,2,0,57,66,0,87,10,0,query_sparse_8_181,yeast
0,1,11,58,1,4,1,10,17,3,16,11,50,42,105,query_dense_24_127,yeast
0,1,21,70,1,14,2,25,18,3,69,9,38,8,8,query_dense_32_46,yeast
0,4,5,48,5,6,2,2,12,1,44,6,5,4,0,query_sparse_32_54,yeast
0,17,5,24,16,2,11,6,10,12,20,19,3,14,0,query_sparse_32_78,yeast
0,0,6,22,0,5,0,2,7,1,23,22,2,0,0,query_sparse_24_176,yeast
0,1,1,5,1,2,1,0,22,0,5,4,7,2,0,query_dense_24_165,yeast
0,1,2,11,1,2,1,3,0,1,8,2,12,9,0,query_sparse_8_66,yeast
0,29,4,51,20,3,33,1,11,2,11,0,45,33,95,query_dense_24_173,yeast
0,4,0,64,0,0,3,0,0,6,27,0,65,5,131,query_dense_8_185,yeast
0,4,3,61,3,2,7,1,8,12,66,8,76,1,0,query_sparse_24_137,yeast
0,0,4,51,0,3,0,1,14,0,54,6,21,2,6,query_dense_32_16,yeast
0,5,50,29,1,52,5,0,104,22,16,13,9,9,40,query_sparse_24_81,yeast
0,0,0,49,0,0,0,0,0,1,21,0,56,6,100,query_dense_8_23,yeast
0,0,4,3,4,2,1,2,12,1,2,2,1,3,0,query_sparse_24_38,yeast
0,10,40,26,9,39,4,5,6,0,24,3,4,0,0,query_dense_32_200,yeast
0,5,1,55,5,1,7,1,8,16,36,12,26,42,0,query_sparse_16_10,yeast
0,6,14,94,3,14,6,0,10,2,55,13,74,75,0,query_dense_32_58,yeast
0,2,0,10,2,0,1,0,0,3,10,0,18,1,0,query_sparse_8_143,yeast
0,14,37,6,14,39,8,1,2,2,6,6,0,0,0,query_sparse_32_161,yeast
0,4,0,56,0,0,5,0,0,0,0,0,85,0,92,query_dense_8_134,yeast
0,17,0,0,13,0,0,0,0,56,0,0,0,0,0,query_sparse_8_86,yeast
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,query_dense_16_150,yeast
0,0,0,33,0,0,0,0,0,3,13,12,20,26,67,query_sparse_24_170,yeast
0,0,0,27,0,0,0,1,1,0,3,13,24,13,46,query_dense_8_97,yeast
0,5,3,0,12,2,1,3,15,0,0,0,0,0,0,query_sparse_16_37,yeast
0,12,37,3,1,39,16,2,100,14,3,0,6,1,0,query_dense_24_96,yeast
0,2,0,50,1,0,3,0,0,0,11,0,0,0,109,query_dense_16_135,yeast
0,4,10,56,0,0,0,1,37,8,0,2,54,81,41,query_dense_8_64,yeast
0,17,7,27,11,7,21,0,0,1,17,1,34,38,27,query_sparse_24_112,yeast
0,22,42,24,13,33,27,15,89,36,27,39,0,0,0,query_sparse_8_52,yeast
0,3,17,16,2,11,5,13,48,9,16,1,0,0,0,query_sparse_16_75,yeast
0,14,37,25,5,39,16,0,84,22,26,9,7,0,0,query_sparse_32_168,yeast
0,3,1,70,2,2,0,0,32,13,50,19,28,65,0,query_dense_32_183,yeast
0,5,0,0,11,0,0,0,0,19,1,0,1,0,0,query_sparse_8_71,yeast
0,2,16,24,0,11,2,22,34,1,13,0,4,2,42,query_dense_32_79,yeast
0,13,47,80,10,43,1,0,22,73,69,47,51,34,0,query_sparse_24_189,yeast
0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,query_dense_8_5,yeast
0,15,17,28,13,5,4,2,27,53,24,32,37,17,0,query_sparse_8_186,yeast
0,34,0,4,31,0,31,0,1,83,2,2,2,4,0,query_sparse_16_198,yeast
0,2,2,3,1,2,2,0,4,0,3,0,0,0,0,query_sparse_8_84,yeast
0,10,3,20,11,4,10,1,0,21,20,1,26,3,0,query_sparse_16_132,yeast
0,1,14,31,2,14,4,1,2,4,26,11,41,15,0,query_sparse_16_113,yeast
0,17,39,68,5,30,21,20,1,12,65,7,73,53,0,query_sparse_32_129,yeast
0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,query_dense_4_101,yeast
0,2,0,64,0,0,0,0,1,33,21,0,88,7,128,query_dense_16_9,yeast
0,5,3,0,5,1,1,3,9,0,0,0,0,0,0,query_sparse_24_124,yeast
0,32,35,40,23,35,39,0,36,58,19,11,27,44,0,query_sparse_24_169,yeast
0,18,47,60,16,36,22,10,19,7,49,19,79,8,49,query_sparse_16_8,yeast
0,3,6,0,4,2,8,5,10,0,0,0,0,0,0,query_sparse_24_37,yeast
0,11,3,0,15,0,6,4,3,0,0,0,0,0,0,query_sparse_24_15,yeast
0,23,13,51,24,8,1,1,4,57,25,33,15,52,55,query_sparse_24_86,yeast
0,17,49,0,16,38,21,33,43,0,0,0,0,0,0,query_sparse_8_120,yeast
0,0,14,0,0,0,0,0,42,0,0,0,0,0,0,query_dense_4_87,yeast
0,1,14,37,2,13,2,0,2,2,11,9,0,0,70,query_dense_24_64,yeast
0,26,1,49,13,1,28,0,0,64,23,0,0,0,95,query_sparse_16_85,yeast
0,5,4,6,11,1,5,4,2,0,0,4,5,9,0,query_dense_8_87,yeast
0,4,1,65,0,0,3,0,0,0,0,1,68,6,119,query_dense_8_153,yeast
0,1,1,21,1,1,1,0,15,0,11,6,14,13,40,query_dense_24_190,yeast
0,2,1,37,0,1,1,0,11,3,12,9,28,44,50,query_dense_24_193,yeast
0,8,6,8,10,7,1,0,0,0,7,6,11,4,0,query_sparse_16_175,yeast
0,1,5,65,0,5,1,0,5,0,11,1,17,61,99,query_dense_8_110,yeast
0,0,3,20,0,3,0,2,16,0,12,11,23,0,73,query_dense_16_185,yeast
0,0,0,22,0,0,0,0,5,1,8,1,12,24,0,query_dense_16_101,yeast
0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,query_sparse_24_117,yeast
0,8,13,1,16,14,1,0,0,2,1,1,2,0,0,query_sparse_24_168,yeast
0,3,13,66,0,6,0,0,0,5,28,12,59,11,115,query_dense_8_106,yeast
0,6,29,56,2,25,6,1,42,8,34,42,61,50,0,query_dense_24_16,yeast
0,2,3,38,2,4,2,0,13,2,37,3,0,0,0,query_sparse_8_102,yeast
0,0,4,12,0,3,0,4,4,0,13,0,0,0,0,query_dense_32_7,yeast
0,0,2,0,0,0,1,3,19,0,0,0,0,0,0,query_dense_16_42,yeast
0,23,23,20,23,19,23,22,10,23,20,17,22,8,0,query_sparse_32_152,yeast
0,2,4,9,1,2,3,5,13,1,3,0,8,12,0,query_dense_24_55,yeast
0,19,23,18,18,22,23,1,20,2,16,17,1,4,0,query_dense_32_101,yeast
0,1,2,12,1,1,1,1,1,0,3,1,11,0,19,query_dense_8_66,yeast
0,1,1,4,1,1,1,0,9,2,5,4,0,0,0,query_sparse_16_163,yeast
0,10,4,73,5,0,9,0,0,1,37,0,72,11,120,query_dense_16_129,yeast
0,2,2,45,2,0,0,2,5,0,16,7,19,63,0,query_sparse_8_37,yeast
0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,query_sparse_16_104,yeast
0,16,36,10,1,41,16,0,4,42,6,4,8,11,0,query_dense_32_8,yeast
0,1,14,1,1,7,0,12,3,0,1,1,0,0,0,query_sparse_32_84,yeast
0,9,45,0,10,43,6,8,20,0,0,0,0,0,0,query_sparse_32_159,yeast
0,0,4,0,0,1,1,3,10,0,0,0,0,0,0,query_dense_32_40,yeast
0,1,0,10,0,0,0,0,0,9,10,1,0,0,0,query_dense_4_58,yeast
0,0,0,95,1,0,0,0,0,13,25,3,58,0,146,query_dense_16_200,yeast
0,7,50,0,2,44,8,11,47,0,0,0,0,0,0,query_sparse_32_49,yeast
0,18,12,59,16,5,15,6,2,47,58,10,76,24,0,query_sparse_16_186,yeast
0,46,55,37,20,41,49,23,54,66,31,28,10,41,0,query_sparse_24_7,yeast
0,0,2,0,0,2,1,0,7,0,0,0,0,0,0,query_dense_16_167,yeast
0,0,2,19,0,0,0,2,5,0,17,4,24,7,0,query_dense_24_18,yeast
0,7,13,0,9,13,0,0,0,0,0,0,0,0,0,query_dense_4_67,yeast
0,33,13,47,22,11,35,2,26,14,46,3,67,9,0,query_sparse_32_29,yeast
0,1,0,2,0,0,2,0,0,15,0,0,2,4,0,query_sparse_8_104,yeast
0,4,15,37,1,0,4,5,65,11,0,40,50,20,26,query_dense_8_111,yeast
0,0,2,7,0,2,0,0,8,1,6,5,9,4,0,query_dense_24_84,yeast
0,1,0,52,0,0,1,0,2,0,53,4,54,1,0,query_sparse_16_197,yeast
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,query_dense_4_70,yeast
0,0,0,24,0,0,0,1,5,0,14,1,13,19,0,query_dense_16_133,yeast
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,query_sparse_16_140,yeast
0,1,5,83,0,1,2,2,10,5,33,13,50,25,127,query_dense_16_52,yeast
0,26,1,52,16,0,28,1,1,46,64,18,11,8,0,query_sparse_32_183,yeast
0,2,2,2,9,1,0,3,6,1,2,1,1,1,0,query_sparse_32_156,yeast
0,1,0,1,1,1,0,0,2,2,1,0,2,2,0,query_dense_8_118,yeast
0,13,43,44,1,42,17,1,105,13,48,34,60,8,0,query_dense_32_170,yeast
0,2,2,5,1,2,2,0,0,4,3,3,3,5,0,query_dense_24_3,yeast
0,4,6,3,4,6,4,0,44,0,3,1,0,0,0,query_dense_24_4,yeast
0,14,15,0,5,19,16,0,63,0,0,0,0,0,0,query_sparse_16_42,yeast
0,0,17,26,0,13,0,0,2,4,27,30,0,0,0,query_dense_16_76,yeast
0,7,13,24,13,13,0,0,3,3,13,12,5,17,0,query_sparse_16_36,yeast
0,0,0,42,0,0,0,0,1,0,5,3,27,35,81,query_dense_16_4,yeast
0,6,12,53,6,11,9,1,0,13,66,7,18,0,29,query_dense_32_103,yeast
0,17,31,52,6,1,15,8,160,24,12,39,88,36,53,query_dense_24_143,yeast
0,5,8,4,4,3,3,11,2,1,4,6,0,0,0,query_sparse_24_59,yeast
0,3,0,3,3,1,1,0,1,4,3,1,4,3,0,query_sparse_8_165,yeast
0,17,4,8,17,1,29,6,2,0,9,0,0,0,0,query_sparse_32_41,yeast
0,6,46,25,1,48,6,0,106,22,15,12,10,11,30,query_dense_24_81,yeast
0,12,6,25,13,6,5,0,4,0,11,10,7,22,0,query_sparse_16_142,yeast
0,0,0,59,0,0,0,0,0,1,23,0,41,7,116,query_dense_8_47,yeast
0,5,0,68,4,0,0,0,0,9,33,8,60,19,106,query_dense_8_142,yeast
0,5,0,46,2,0,5,0,10,9,25,5,16,33,71,query_dense_16_10,yeast
0,6,1,4,4,0,6,2,4,0,2,2,1,4,0,query_sparse_24_151,yeast
0,7,48,51,2,41,3,7,12,15,51,19,0,1,0,query_dense_32_6,yeast
0,4,13,40,1,14,4,1,41,31,22,3,24,38,0,query_dense_24_156,yeast
0,20,0,56,16,0,4,0,0,66,23,0,48,5,103,query_dense_8_91,yeast
0,13,10,8,19,3,16,12,23,2,8,1,0,1,0,query_sparse_24_107,yeast
0,5,43,15,1,43,7,3,64,16,3,11,25,6,9,query_dense_32_148,yeast
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,query_dense_4_41,yeast
0,2,0,37,0,0,2,0,1,5,19,1,43,41,0,query_dense_8_33,yeast
0,3,6,0,5,5,1,1,23,0,0,0,0,0,0,query_sparse_24_179,yeast
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,query_dense_4_92,yeast
0,11,21,30,16,12,14,23,35,1,16,0,32,47,0,query_sparse_16_22,yeast
0,2,6,39,2,4,2,5,19,1,37,6,4,8,0,query_dense_32_114,yeast
0,12,15,31,3,15,10,0,63,42,15,11,25,41,0,query_dense_8_99,yeast
0,12,7,0,14,4,17,8,2,0,0,0,0,0,0,query_sparse_32_59,yeast
0,1,11,42,2,3,0,12,19,1,20,14,24,35,29,query_dense_32_84,yeast
0,2,0,32,0,0,2,0,1,5,14,2,25,40,0,query_sparse_8_33,yeast
0,2,39,5,3,3,1,0,87,2,4,0,5,6,0,query_dense_32_35,yeast
0,3,8,48,0,7,3,1,30,0,26,1,47,89,0,query_sparse_8_1,yeast
0,5,1,11,11,1,1,1,0,18,10,0,15,4,0,query_sparse_8_139,yeast
0,0,1,6,0,1,0,0,6,0,6,6,0,0,0,query_dense_16_123,yeast
0,0,0,35,0,0,0,0,2,1,36,0,0,0,0,query_dense_16_14,yeast
0,2,7,32,1,7,3,0,11,6,18,10,23,31,0,query_dense_24_94,yeast
0,0,1,20,0,1,0,2,15,0,9,6,12,19,0,query_dense_24_5,yeast
0,4,0,71,0,0,5,1,0,7,29,0,88,8,148,query_dense_8_115,yeast
0,4,0,52,1,0,4,0,0,12,57,0,76,0,0,query_sparse_8_5,yeast
0,9,40,22,11,40,3,2,10,0,14,6,2,19,0,query_sparse_24_43,yeast
0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,query_dense_4_119,yeast
0,27,18,27,18,22,30,3,74,0,17,4,8,27,0,query_sparse_24_80,yeast
0,3,2,8,0,2,3,0,19,0,11,11,23,0,0,query_dense_16_39,yeast
0,15,0,7,14,0,16,1,0,5,7,1,11,2,0,query_sparse_24_147,yeast
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,query_dense_4_17,yeast
0,5,6,66,1,6,5,0,0,9,58,0,76,39,0,query_sparse_8_88,yeast
0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,query_dense_8_156,yeast
0,13,20,62,17,6,15,12,33,4,12,17,51,82,68,query_sparse_16_131,yeast
0,2,2,3,0,0,3,2,5,0,3,3,0,1,0,query_dense_32_42,yeast
0,0,5,58,1,5,0,0,0,3,0,0,50,7,65,query_sparse_8_154,yeast
0,6,45,53,1,33,6,16,70,6,59,29,0,0,0,query_sparse_8_46,yeast
0,0,0,56,0,0,0,0,5,0,20,10,35,33,78,query_dense_8_85,yeast
0,8,4,115,1,3,15,1,5,20,88,5,112,78,40,query_dense_24_98,yeast
0,7,13,21,13,13,0,0,7,2,8,7,13,19,0,query_dense_16_36,yeast
0,0,0,42,0,0,0,0,10,0,31,8,38,51,0,query_dense_24_195,yeast
0,4,1,61,0,0,5,2,2,0,0,0,85,16,113,query_dense_8_161,yeast
0,5,6,10,5,5,1,0,10,1,7,6,10,0,8,query_sparse_24_34,yeast
0,19,14,85,16,10,23,1,23,62,84,34,40,20,0,query_sparse_8_8,yeast
0,10,2,32,17,4,12,1,7,1,16,3,3,35,0,query_sparse_24_62,yeast
0,2,14,61,2,12,1,0,5,3,49,36,40,42,0,query_dense_32_30,yeast
0,3,0,0,4,0,4,1,2,0,0,0,0,0,0,query_sparse_24_138,yeast
0,1,2,18,1,0,1,0,4,1,11,1,3,25,0,query_dense_8_84,yeast
0,344,0,467,20,0,225,0,0,1120,263,21,492,89,723,query_dense_8_167,youtube
0,493,61,308,359,82,436,0,478,1511,284,159,319,112,0,query_sparse_24_91,youtube
0,26,9,506,107,13,26,0,0,52,176,4,329,159,1125,query_dense_8_82,youtube
0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,query_dense_4_80,youtube
0,423,70,758,314,104,429,4,707,1048,696,162,1038,359,329,query_dense_32_28,youtube
0,1243,18,312,654,15,1243,5,224,2557,291,77,303,55,227,query_sparse_24_63,youtube
0,668,58,1036,353,86,740,1,677,924,980,284,660,339,0,query_dense_32_198,youtube
0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,query_dense_4_132,youtube
0,4,0,553,0,0,0,0,0,0,0,0,520,202,0,query_dense_4_98,youtube
0,143,88,0,68,126,153,8,773,0,0,0,0,0,0,query_dense_24_194,youtube
0,294,98,662,209,152,308,2,929,600,341,197,652,343,1180,query_dense_32_185,youtube
0,357,28,760,211,52,420,4,713,951,686,189,548,278,519,query_dense_24_152,youtube
0,235,11,357,96,13,30,0,204,975,44,79,479,84,348,query_dense_8_194,youtube
0,79,58,643,38,65,72,4,617,177,358,133,665,543,845,query_dense_24_150,youtube
0,93,57,353,59,75,87,5,205,93,383,169,0,0,0,query_sparse_24_95,youtube
0,225,8,556,79,8,261,0,143,658,557,75,343,116,0,query_sparse_8_136,youtube
0,999,88,129,643,120,1157,2,320,1098,135,115,74,45,0,query_sparse_32_130,youtube
0,1140,102,276,346,122,1291,5,653,1805,281,69,377,71,0,query_sparse_24_17,youtube
0,94,55,477,31,75,82,2,388,222,86,51,660,73,640,query_dense_16_12,youtube
0,53,33,562,21,48,29,0,97,143,451,157,362,284,290,query_dense_16_51,youtube
0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,query_dense_4_142,youtube
0,275,87,816,181,145,289,2,862,713,578,156,906,471,1027,query_dense_32_57,youtube
0,238,121,792,125,166,242,2,804,406,676,145,661,226,452,query_dense_32_98,youtube
0,315,0,700,56,0,348,0,62,839,747,101,0,0,0,query_sparse_8_42,youtube
0,404,9,980,224,11,325,0,187,1230,738,69,1179,299,1081,query_dense_16_95,youtube
0,1021,95,111,561,150,1188,2,587,1565,84,67,118,99,0,query_sparse_32_170,youtube
0,508,64,243,268,87,554,0,540,1077,133,43,197,349,0,query_dense_24_57,youtube
0,241,0,516,121,0,19,0,0,907,218,30,694,132,446,query_dense_8_68,youtube
0,0,23,0,0,25,0,0,0,0,0,0,0,0,0,query_dense_4_187,youtube
0,94,43,562,56,52,99,3,519,246,430,103,388,161,564,query_dense_16_44,youtube
0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,query_dense_4_120,youtube
0,328,1,451,144,2,168,1,0,1359,373,82,492,295,0,query_sparse_8_20,youtube
0,736,11,524,356,20,841,0,145,1804,550,148,81,35,0,query_sparse_16_88,youtube
0,1163,27,435,544,39,1390,1,365,1282,457,98,220,23,0,query_sparse_24_82,youtube
0,497,0,610,77,0,395,0,0,1494,560,61,867,242,0,query_sparse_8_198,youtube
0,72,43,350,131,66,78,0,51,190,229,73,363,405,0,query_sparse_16_82,youtube
0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,query_dense_4_57,youtube
0,450,76,947,367,108,456,8,283,1090,824,122,1363,242,878,query_dense_32_65,youtube
0,647,45,448,458,69,634,2,197,1553,381,119,521,280,0,query_sparse_16_52,youtube
0,727,0,413,110,0,425,0,0,2610,303,42,397,67,501,query_sparse_8_69,youtube
0,407,58,538,294,87,449,4,341,756,419,162,518,357,0,query_sparse_24_148,youtube
0,291,18,835,211,23,300,0,391,790,582,56,975,414,899,query_dense_16_73,youtube
0,553,34,550,390,69,659,5,737,826,540,279,392,146,0,query_dense_32_169,youtube
0,75,0,426,0,0,0,0,0,558,378,53,0,0,0,query_dense_4_118,youtube
